S_No,Company_name,Website,Sector,Country,Source,Updated_at,Active,No_of_employees
556,"Folia Materials, Inc.",https://www.foliawater.com,Manufacturing,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
557,"Fooda, Inc.",https://www.fooda.com,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
558,Alwans Technology Corp,https://www.foodics.com,"Content, Productivity",Saudi Arabia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
559,FMH Holding Pte. Ltd.,https://www.foodmarkethub.com,"Supply Chain, Infrastructure",Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
560,"Forged Sports, Inc.",https://www.forgedsports.co,Sports,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
561,FORTU WEALTH LTD,https://fortu.co.uk,Real Estate,United Kingdom,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
562,Fox-Tech Technology Co.,https://www.fox-tech.co,Infrastructure,Taiwan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
563,freeD Group Limited,https://freedgrouptech.com,Travel & Tourism,Hong Kong,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
564,"FreightRoll, Inc.",https://www.freightroll.com,Supply Chain,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
565,"Earable, Inc.",https://frenzband.com,Healthcare,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
566,"POLAR BEAR MISSION CO., LTD.",https://www.freshket.co,Supply Chain,Thailand,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
567,"Freshop, Inc.",https://freshop.com,"Ecommerce, Food",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
568,Frontline AI LLC,https://www.getfrontline.ai,,UNITED STATES,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
569,Nomisma Mobile Solutions Private Limited,https://www.ftcash.com,Payments,India,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
570,"Fideo Intelligence, Inc.",https://www.fullcontact.com,Content,Canada,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
571,Funding Asia Group Pte Ltd,https://fundingsocieties.com,FinTech,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
572,Funway Esports Ltd.,https://funwayesports.com,Gaming,Taiwan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
573,Project J Ltd,https://www.iamfy.co,Fashion,Germany,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
574,"Fyodor Biotechnologies, Inc.",https://fyodorbio.com,Health Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
575,"Gameball, Inc.",https://www.gameball.co,"Enterprise, SaaS",Egypt,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
576,Garaji FZ-LLC,https://www.garaji.com,Content,United Arab Emirates,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
577,INDOS Corp.,https://garment.io,"AI/Machine Learning, Data & Analytics, IoT",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
578,"Gaspack, Pte. Ltd.",https://www.gaspack.xyz,Web 3,United Kingdom,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
579,"Gas POS, Inc.",https://www.gaspos.co,Payments,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
580,Gathern Holding Ltd,https://gathern.co,Travel & Tourism,Saudi Arabia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
581,Datachoice Solutions Ltd.,https://www.geckoboard.com,"Data & Analytics, Productivity",United Kingdom,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
582,"Generative Medical,  Inc.",,AI/Machine Learning,UNITED STATES,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
583,"Genomelink, Inc.",https://genomelink.io,BioTech & Life Sciences,Japan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
584,GeoGrid,https://www.egeogrid.com,"CleanTech, Hardware",South Korea,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
585,"Gestarcoop, Inc.",https://gestarcoop.com,SME Solution,Peru,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
586,Gesund Inc.,https://gesund.ai/,Health Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
587,Get Global Holdings Pte. Ltd.,https://www.useget.com,"Education, FinTech",Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
588,GetAgent Ltd,https://www.getagent.co.uk,Real Estate,United Kingdom,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
589,GetCRAFT Pte Ltd,https://marketingcraft.getcraft.com,Content,Indonesia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
590,"Get Lighthouse, Inc.",https://getlighthouse.com,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
591,Getlinks Co Ltd.,https://getlinks.com,HR Tech,Thailand,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
592,Get On Board Holding Corp.,https://getonbrd.com,SME Solution,Chile,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
593,"HAPPY FINANCES FOR ALL, LLC",https://gigstack.pro,"Accounting, FinTech, Payments",Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
594,Gilmour Space Holdings Pty Ltd,https://www.gspacetech.com,Aviation,Australia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
595,GITAI USA Inc.,https://gitai.tech,"Aviation, Robotics",Japan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
596,Giztix Pte. Ltd,https://giztix.com,Supply Chain,Thailand,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
597,"Glambot, Inc.",https://www.glambot.com,Fashion,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
598,Buglance Holding LTD,https://buglance.com,"Health Tech, InsurTech",Saudi Arabia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
599,"GROA, Inc.",https://www.glance.care,"AI/Machine Learning, Healthcare",Saudi Arabia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
600,Glife Technologies Pte Ltd,https://glife.com.sg,Supply Chain,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
601,Glimmer Technologies Inc.,https://glimmer.io,Content,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
602,Global ID Framework Inc.,https://global.id,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
603,GlobalTix Pte Ltd,https://globaltix.com,,SINGAPORE,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
604,"GXC, Inc.",https://globaltopround.com,Gaming,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
605,GWK GLOBALWORK inc,https://globalwork.co,HR Tech,Colombia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
606,GLOBISH ACADEMIA (THAILAND) COMPANY LIMITED,https://www.globish.co.th,Developer Tools,Thailand,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
607,"Glorri, Inc.",https://glorri.com,HR Tech,Azerbaijan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
608,GLOSET LLC,https://gloset.mx,"Ecommerce, Fashion, Marketplace",Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
609,"SageLink, Inc.",https://glyph.earth,Fashion,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
610,Gnowbe Group Ltd,https://www.gnowbe.com,"Education, SaaS, Creator Economy",Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
611,Adaptive Plus Inc.,https://goat.ai,Productivity,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
612,"FELLSWOOP, INC.",,,UNITED STATES,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
613,"Jumptech, Ltd.",https://godays.co,Healthcare,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
614,Eternal Meteor Sdn Bhd,https://goget.my,"Supply Chain, HR Tech",Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
615,"Goldbelly, Inc.",https://www.goldbelly.com,Mobility,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
616,Goodpeople Co.,https://goodpeople.com,"Fashion, Social Impact",Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
617,GoodsMart International Holdings Limited,https://goodsmartegypt.com,"Ecommerce, Food",Egypt,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
618,"Goodworld, Inc.",,SaaS,,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
619,CoContest S.r.l.,https://gopillar.com,"Education, Marketplace",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
620,Go Rise Ltd.,https://www.gorise.co,"FinTech, Real Estate, Consumer",United Arab Emirates,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
621,GOSKY Holding,https://www.goskyai.com,Content,Taiwan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
622,GOTCHA Technology Inc.,https://gotcha.technology,"AI/Machine Learning, Deep Tech",Armenia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
623,Smart Data Orchestration Holdings Limited,https://governata.com,,UNITED ARAB EMIRATES,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
624,"GoWabi (Thailand) Co., Ltd.",https://www.gowabi.com,"Beauty, Marketplace, Wellness",Thailand,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
625,"Cheetah X, Inc.",https://goxapp.com,Mobility,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
626,Solv Pte. Ltd,,,SINGAPORE,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
627,Grab Inc,https://www.grab.com,Mobility,Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
628,"Graffer, Inc.",https://graffer.jp,Government,Japan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
629,Grain Pte. Ltd.,https://grain.com.sg,"Ecommerce, Food, Healthcare",Singapore,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
630,Grana Group Limited,https://www.grana.com,Fashion,United Kingdom,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
631,Palmers & Sandsmark AS,https://www.graphiq.design,Social Media,Norway,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
632,Graviti Tech Inc.,https://www.graviti.mx,Credit & Lending,Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
633,GreenQ Ltd,https://greenq.gq,Climate Tech,Brazil,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
634,"Grow Rich Technologies, Inc.",https://www.greentoe.com,Ecommerce,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
635,"Green Way Labs, Inc.",https://greenwaylabs.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
636,Grinta Inc,https://grinta.ai,Wellness,Egypt,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
637,groupx media PTE.LTD,,,SINGAPORE,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
638,Grove Collaborative Inc.,https://www.grove.co,Ecommerce,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
639,"IDK Labs, Inc.",https://www.resource.io,HR Tech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
640,"Guideline Technologies, Inc.",https://www.guideline.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
641,GURU DE VIAJE S.A.P.I. DE C.V.,https://gurudeviaje.com,Travel & Tourism,Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
642,"GuruHotel, Inc",https://www.guruhotel.com,Travel & Tourism,Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
643,GRVT Markets Limited,https://grvt.io,"Credit & Lending, FinTech, Marketplace",Hong Kong,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
644,GymNadz Ltd.,https://gymnadz.com,Wellness,Kuwait,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
645,One Life One Technology Inc,https://h2ohospitality.io,"CRM, Hospitality",South Korea,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
646,"Habitus Associates Co., Ltd.",https://artue.io,Consumer,South Korea,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
647,HackerEarth Inc.,https://www.hackerearth.com,HR Tech,India,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
648,HAKEEM HOLDING LTD,https://hakeem.ae,Healthcare,UNITED ARAB EMIRATES,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
649,Halogen Capital Sdn. Bhd.,https://halogen.my,Crypto,Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
650,"Hamptons Lane, Inc",https://hamptonslane.com,Food,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
651,"Hamsa Pay, Inc.",https://hamsapay.com,Payments,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
652,Hanah One Co.,,"CPG (Consumer packaged goods), Consumer",South Korea,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
653,WEAREHANGRY PTE. LTD.,https://www.ishangry.com,"Food, Marketplace",Indonesia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
654,PT Indonesia Untuk Dunia,https://happy5.co,HR Tech,Indonesia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
655,"HappyCo, Inc.",https://happy.co,"PropTech, Real Estate",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
656,iCart Group Pte. Ltd.,https://www.happyfresh.com,Mobility,Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
657,Happy World,https://getspice.com,,CAYMAN ISLANDS,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
658,Haseel Company Holding LTD,https://haseelapp.com,"Ecommerce, Food",United Arab Emirates,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
659,"Hatch, Inc",https://www.hatchearlylearning.com,Developer Tools,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
660,"Havenly, Inc.",https://havenly.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
661,"Headout, Inc.",https://www.headout.com,Travel & Tourism,India,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
662,Healf Intermediate Holdings LLC,https://www.healf.mx,"Health Tech, InsurTech, Healthcare",Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
663,"HeartThis, Inc.",https://heartthis.com,"Fashion, Commerce",United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
664,"HeavyConnect, Inc.",https://www.heavyconnect.com,AgTech,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
665,Research Edge Holdings,https://app.hedgeye.com,Real Estate,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
666,Helio AI LLC,https://www.helio-ai.com/,"AI/Machine Learning, HR Tech",Georgia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
667,Fair Haven Financial Technologies Pte. Ltd.,https://www.hellogold.com,Real Estate,Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
668,Spark Technology Global Pte. Ltd.,https://helpergo.co,Gig Economy,Hong Kong,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
669,Helpr Asia Sdn Bhd.,https://giftr.my,"Marketplace, Hospitality",Malaysia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
670,Bloomer Inc.,https://weareher.com,Social Impact,United Kingdom,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
671,"Herbie Innovations, Inc.",https://herbieplan.com/,"AI/Machine Learning, FinTech, Legal",UNITED STATES,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
672,Hey Group GmbH,https://www.heycater.com,Food,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
673,HEYMIRZA LTD,https://www.heymirza.com,Consumer,United States,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
674,"HiCustomer, Inc.",https://hicustomer.jp,Content,Japan,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
675,Mr. Alfred LLC-FZ,https://www.higuests.com,Real Estate,United Arab Emirates,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
676,PT Hijup.com,https://www.hijup.com,Fashion,Indonesia,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
677,1108 TECH,https://hilos.io,"CloudTech, Developer Tools, SaaS",Mexico,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
678,Hintsa Performance,https://www.hintsa.com,,FINLAND,500 Global Portfolio (500.co/portfolio),2026-08-05T18:15:38.487875+00:00,True,
